"Score","PostTypeId","ave_sentiment"
0,"2",0.101180486330955
6,"2",-0.181581385188512
9,"2",-0.219644900343259
0,"2",-0.0874411016360807
3,"1",0.0583422838072095
3,"2",-0.138658575631162
7,"2",-0.0959935757684062
1,"2",-0.197526756587937
7,"2",0.100833580926547
-6,"1",0.235702260395516
1,"2",0.00959164696142557
-1,"2",-0.183216294066106
2,"2",-0.104185800501036
3,"2",-0.0619603379679847
19,"2",0.20059799079879
4,"2",-0.0329865760078342
0,"5",0
0,"4",-0.10690449676497
3,"1",0.223727101380619
10,"2",-0.0810566596303607
-1,"2",-0.0599732331016411
-12,"1",0.00459896527509373
-3,"2",0.124822441004774
0,"2",0.0477429011098879
-3,"2",-0.0066707440756359
0,"2",-0.117218547804151
6,"2",0.0635795949035094
10,"1",-0.289900801882416
5,"2",-0.00368977922575094
-3,"2",-0.0102355388493341
8,"1",-0.120269439510919
10,"2",-0.0586827810893603
0,"2",-0.10328341005402
3,"1",-0.171700704935861
26,"1",0.11471379528967
-2,"1",-0.210599863628563
3,"2",-0.0806429821917189
-1,"2",0.0410229432979995
6,"1",-0.0200539891732721
33,"2",-0.117481260742249
4,"2",0.424264068711928
3,"2",0.208120901381606
5,"2",-0.0542808753867004
1,"2",0.0056932298711235
19,"2",0.118095776282029
5,"1",0.0432507669389729
-2,"1",0.162596120749833
12,"2",0.0420673099948499
1,"2",0.334455661927475
2,"2",0.117936526640936
4,"1",0.136525103989482
3,"2",0.0771408077826005
18,"1",0.0380258013210814
-1,"2",0.0102270405752931
4,"2",0.137186156877435
3,"2",-0.029894697334087
16,"2",0.154139490097339
2,"2",0.120141907003299
54,"2",0.141024264106983
21,"2",0.0865652238470611
7,"1",0.111033379443779
11,"2",0.0603077239249797
1,"2",0.0171230376778571
7,"2",-0.0254481226722487
-2,"2",0.205057174054926
1,"2",-0.116988971204824
1,"1",0.234730232720893
2,"1",0.0358468198569655
5,"2",-0.058954336242077
10,"1",0.224332592611112
2,"2",0.036736683142187
6,"2",0.0763300953281804
4,"1",0.00587173470240965
14,"2",0.198033390034279
15,"2",0.0981473983169132
1,"2",0.0802728211290111
20,"2",-0.0095329311321647
2,"2",0.0559386697305735
-7,"1",0.307304168696042
14,"2",-0.208601396644528
0,"2",-0.0455307340909921
3,"2",-0.104186626702883
2,"2",-0.274652629829831
1,"2",-0.00638772068001708
-2,"2",-0.00334392697758486
2,"2",-0.0144495368480454
-1,"2",0.335527905612717
9,"1",-0.129228692606313
5,"2",0.156527337945009
2,"2",0.164356209475989
3,"2",-0.0787297312253315
0,"1",0.191518286553818
2,"2",-0.20730364855726
0,"2",0.0237558002398102
-1,"2",0.170352118873148
0,"2",0.14074841939295
14,"1",-0.225231195203932
1,"2",0.221788820634405
1,"1",-0.135680105059994
10,"2",0.137043492419239
4,"2",-0.12236631280445
15,"1",0.0218356190846605
1,"2",-0.229603226399502
4,"1",0.144339242970248
-2,"2",-0.0659116764125185
9,"2",-0.162559831577249
1,"2",-0.0528473583053206
6,"2",-0.0567186648849199
0,"5",0
0,"4",0.0341053956152042
5,"2",-0.156389449726797
5,"1",0.363192292017704
6,"2",-0.0959629670457936
-6,"2",-0.0142339730066548
2,"2",-0.0651249884282377
2,"2",-0.0366040852720832
2,"2",0.0999905873878096
8,"2",0.0791406733282736
20,"1",0.0202314244163394
29,"2",0.0488392687134767
0,"2",0.165312238096999
1,"2",-0.050387329554134
0,"2",-0.0445266948377131
0,"2",0.0212024183652803
2,"2",-0.00326598851491768
8,"2",-0.00618081979292857
3,"2",0.011524902372174
-1,"2",0.0548005808386544
1,"2",0.0888182136225229
5,"1",0.827718820978442
3,"2",0.0813631445541958
13,"2",0.00679717148408996
2,"2",-0.0121457800254725
3,"2",0.153496547608629
6,"1",0.175720138373469
7,"2",0.0920325096970926
0,"2",0.13941484245403
3,"2",0.0445708520473181
1,"1",0.0361888037967956
3,"2",0.136446585537376
3,"2",0.141332995948723
7,"2",0.220503469907782
0,"2",-0.170158692701129
13,"2",0.104608737583022
2,"2",-0.413860469004806
10,"2",0.199153500059438
-1,"2",-0.0932652805877685
1,"2",-0.136118514311141
6,"1",0.102096571290702
1,"1",0.478009010887579
9,"2",0.198090983365797
3,"1",0.158015706889783
7,"2",0.0923462812012063
1,"1",0.0284458663315561
-7,"1",-0.0243748948194791
4,"1",0.190241542613215
8,"2",-0.100968027743507
11,"2",0.228960789428448
20,"2",0.0150454857874888
4,"2",-0.0935179343400529
3,"2",0.428648441697111
3,"1",-0.102041750084215
8,"2",-0.140108340751974
6,"2",-0.0168296849249548
4,"2",0.0139351472042627
9,"2",0.0381952208425109
6,"1",0.0941103792778708
7,"1",0.0443070964916649
16,"1",0.156524758424985
25,"1",-0.200420189740774
29,"2",-0.106667315659157
23,"2",0.0945794474601816
2,"2",-0.0701604461857824
33,"2",-0.112512847994203
3,"1",-0.174783709579165
2,"1",0.0730647108124063
0,"2",-0.0354433305686764
1,"1",-0.0707370313159327
1,"2",0.127478651314472
1,"2",-0.221699087586966
3,"2",0.115666795481923
-3,"2",-0.0420434651746715
3,"2",-0.255695528698467
0,"2",-0.0113628764836529
6,"1",0.0852230188630599
1,"1",0.214870327203696
5,"2",0.207524068533074
11,"1",0.127693709936736
7,"2",0.0712756818453836
5,"2",0.0207004185473263
4,"2",0.00716521254320334
-2,"2",0.0675006386120682
1,"2",0.336858638424434
2,"2",-0.0512665510334465
1,"2",0.0482913705134685
1,"1",0.168635859654198
1,"2",-0.00149375941187497
22,"1",0.0882119172721315
-1,"2",0.0536083257310665
4,"1",0.0465598952982636
0,"1",0.0607985042686623
20,"2",0.221746328919085
3,"1",-0.198296929269115
-1,"2",0.0393210423888606
4,"1",-0.0888939890144571
5,"1",-0.101474882584031
4,"1",0.164825314626584
4,"1",0.31822482913013
24,"2",0.107773421655212
6,"2",0.24853188266398
-2,"2",-0.180495262791461
3,"2",0.0391696860998936
0,"2",-0.0640772458759692
7,"2",0.194720723131678
4,"2",0.245061116196812
-2,"2",-0.0113569395387823
2,"2",0.0653459490501505
-8,"2",0.147592243400276
5,"2",0.032261531905837
3,"2",0.127246490554361
1,"2",-0.21948065113112
0,"2",0.166564263677652
-6,"2",-0.0532764818932582
35,"1",-0.0336375280929372
1,"2",-0.119557246415798
51,"2",-0.189994279823178
3,"2",0.0268533011947846
41,"2",0.278684883698192
-1,"2",-0.0897005151410285
7,"2",0.068053591605983
5,"1",0.187029216945793
32,"1",0.0828919659546229
2,"2",-0.033012670020584
177,"2",0.096040794052415
4,"2",0.205426395132472
0,"2",-0.0737485464419601
4,"2",-0.370137142881239
15,"2",0.0226592858275997
-1,"2",0.504234409640511
3,"1",0.0279481885607544
2,"1",0.00849460432807402
84,"2",0.0392319429280211
2,"2",-0.090367027886837
-1,"1",-0.0340675808671358
4,"2",0.339235002280546
2,"1",-0.00765727410468415
0,"1",-0.425949649555806
3,"2",0.0843361078542512
2,"2",0.0926616977064944
3,"2",0.0669040875951161
30,"2",0.0576548766417145
3,"2",0.0755789368503913
17,"1",-0.376470330214651
12,"2",-0.181465292698382
4,"1",0.174064598745694
2,"2",0.0249852970748962
26,"2",-0.191406726141407
6,"2",0.0150396101846442
7,"2",0.120548805953544
14,"2",0.0505433475179155
1,"2",-0.0134061352916857
9,"2",-0.101280260448527
1,"1",-0.0136609801782843
6,"2",-0.125578059391553
5,"1",0.219822869006414
3,"2",-0.0766385508392968
13,"2",-0.228803137686415
4,"2",-0.375983865224219
2,"2",0.077478230905984
3,"1",0.114143901394307
2,"2",0.132021068570812
3,"1",0.0969559397354791
0,"2",0.109433960938969
2,"2",-0.0718142461465822
2,"1",-0.0261542600457279
19,"1",-0.224505230276057
2,"1",-0.191702876623661
5,"1",-0.0124953198583099
31,"2",-0.116958737884673
1,"2",0.0737985381624719
26,"2",-0.113067910448602
0,"2",0.0850788789643989
8,"2",0.107198932484551
4,"1",0.0330876505142786
8,"2",0.373623302700918
0,"2",-0.00761383289820292
14,"1",0.0881661293128889
11,"2",0.204320452649576
24,"2",0.0975463713602455
5,"2",-0.0594244344400299
2,"1",0.188982236504614
8,"1",-0.00482323130291217
6,"2",0.137300662499277
4,"2",0.131868605084733
6,"2",0.0282504691607544
12,"2",0.00347062071619992
30,"1",0.00771717008465947
1,"2",-0.0351528400852058
5,"2",0.115365161659128
1,"2",0.170296070681661
30,"2",0.141009051034257
2,"2",-0.114157847103815
0,"2",0.282308830648403
14,"1",-0.150409543088691
5,"2",0.0819472873546569
12,"2",-0.128403198381619
3,"2",-0.211480268466676
3,"1",-0.268381701896024
-10,"2",0.00443938347175346
-5,"2",0.0559583598595396
4,"2",0.0191467359765969
3,"1",0.100124131666086
3,"2",-0.108657580354114
2,"2",-0.279096158232292
1,"2",-0.194906293552735
0,"1",0.0710428683797679
2,"2",-0.198006889248975
17,"2",0.0154995890600602
1,"2",0.296730147588352
4,"2",0.0191355602978716
2,"2",0.0804111736408566
5,"1",0.0554896698888743
4,"2",0.258617201946926
0,"2",-0.25
7,"1",0.152438452934286
7,"2",0.232884118664191
41,"2",0.0889080601371551
0,"2",0.186906633383645
5,"1",-0.0880619501276877
5,"2",-0.0857864570169418
3,"1",0.182318381064819
3,"2",0.155532782874739
5,"1",-0.0835658788724854
10,"1",0.130260773930207
6,"2",-0.0922546431964385
1,"2",-0.00924255507694256
0,"2",-0.100693297496697
7,"2",-0.0444268418655394
7,"2",0.0534097223501824
4,"1",0.052412898771589
6,"1",-0.0875974249222252
4,"2",0.156340957226619
4,"2",0.134474183770357
3,"1",0.0703351218932681
12,"1",0.00550663439781978
14,"2",0.34021248036616
5,"1",0.0153111220980523
4,"2",0.0862759556768383
1,"2",0.0909522884375418
6,"1",0.0427707238954543
4,"1",-0.0581763548490811
4,"2",0.161077136019154
3,"2",0.0558744891871717
1,"2",0.015254787029427
1,"2",-0.152528926038565
59,"1",0.0318550774344586
54,"2",0.117786151063189
2,"1",0.10592477501143
4,"2",-0.0183275958229449
54,"2",0.0131992786114373
1,"2",0.0509706918925805
21,"2",-0.242743647619519
3,"1",0.0439848910153434
3,"2",0.238265430320434
4,"1",-0.125233932552105
0,"1",0.117580845999781
2,"2",0.0402285299595389
1,"1",-0.0250979208315839
2,"1",-0.0875113012593303
1,"1",0.0069409258396681
1,"2",0.300461320020191
2,"2",-0.117123467856142
2,"2",0.0994657802411733
4,"2",0.149684500249025
2,"2",0.0114951086080115
12,"1",0.123533103199834
3,"2",0.246864393920037
15,"2",0.0929698773658294
2,"2",0.00634382634382936
1,"2",0.610640374252036
2,"1",-0.0362837008641572
7,"2",-0.165521333441928
1,"2",-0.309160951678397
0,"2",0.229300197316899
0,"1",0.00717885681880136
3,"2",0.129526311457537
5,"2",0.077764803421927
5,"2",0.00397091179507025
0,"2",0.0485054515416238
5,"2",0.0698012476804725
1,"1",0.0572077553547355
6,"2",-0.0885849673810183
4,"2",-0.0854163721089135
7,"2",0.0642423590126069
2,"2",-0.0563063216309246
2,"2",0.0284768547284311
3,"1",0.0302371578407382
2,"2",0.0877191983541638
-3,"2",-0.0759278629753505
11,"2",0.161467048811528
9,"2",-0.023956109473701
3,"1",-0.0538401804572164
2,"2",-0.109176608775884
-2,"2",-0.024180977648165
1,"2",-0.118317970492664
4,"1",-0.282295620280547
3,"2",0.0512444544471456
13,"2",-0.200739338698023
3,"2",-0.192388460340352
1,"1",-0.131127434102648
7,"2",0.00572040642570728
-6,"1",0.176746711379622
4,"1",-0.0760429439931681
0,"2",-0.241924179415787
4,"1",0.163663417676994
1,"2",0.151765868004841
-1,"1",0.0977825643279108
4,"2",0.0594612746432188
1,"2",-0.0179790405491009
4,"2",0.00176054364107492
2,"2",0.0910728471037571
1,"1",-0.10619535601071
5,"2",0.139750897559116
2,"2",-0.0171148600453962
0,"2",-0.110408823324976
6,"1",-0.0566588650943543
27,"1",0.0163545285126045
37,"2",-0.212208176924405
7,"2",0.0125801936583808
10,"2",-0.192160111898453
5,"2",-0.346762503754198
72,"1",-0.0211171242467057
6,"1",-0.0753361414678277
59,"2",0.107053663128145
5,"2",-0.0219193874232809
32,"2",0.110023471119091
1,"2",0.0710359895701376
19,"2",-0.0816821217702793
1,"2",-0.100673261790278
7,"2",0.00363626457670029
7,"2",-0.0807409204595317
2,"2",0.181957904229843
0,"2",0.0955209872198438
6,"1",0.109505319376749
5,"1",0.15282919624791
8,"2",0.0973388960581133
1,"2",0.225783240685555
7,"1",0.0137149584885898
8,"2",0.0473801581032475
6,"2",0.127527645842758
4,"2",-0.084194306973348
4,"2",-0.00823620910131221
4,"2",0.0125545828643046
0,"2",-0.000427883821064032
3,"2",-0.139821514235842
38,"1",-0.0576250091577841
2,"1",0.0105708400386813
82,"2",-0.060068348045011
12,"2",0.0692207995149719
1,"1",-0.192632209211883
-3,"2",0.0104467903944163
5,"1",-0.0294443272301088
4,"2",0.101368802920661
-5,"2",0.0242395798541187
4,"2",0.260358403992885
12,"2",0.0800988465231557
5,"1",-0.221461950584314
3,"1",-0.196116135138184
-1,"2",-0.14995025797742
5,"2",0.128494504081699
103,"1",0.229337558257064
11,"2",0.020768613035698
1,"1",0.226778683805536
51,"2",-0.016504374544215
3,"2",0.13675872942393
2,"2",0.00445325875005514
65,"2",-0.0915628174508379
0,"2",0.0367792025125207
1,"2",-0.0153805346493487
4,"2",-0.142405760348271
2,"1",-0.134527159878722
4,"1",-0.00393764546724949
0,"2",0.247374434007281
1,"2",-0.0896336552952577
1,"2",-0.0941635745262318
2,"2",0.405612821382122
1,"1",0.0540803665188051
2,"2",-0.0533262282813045
1,"2",0.0370871960228817
10,"2",0.142313740188205
3,"2",-0.0659020006440226
4,"2",0.150402734255587
4,"2",0.0918465702609883
3,"1",-0.0120667300836294
11,"2",0.3006666861014
-1,"1",0.102695671472112
3,"2",-0.037084803496927
41,"2",0.0152164312225602
5,"2",0.182892804362817
1,"2",0.113570294353484
1,"1",-0.542857142857143
2,"2",0.170255480593453
2,"2",0.0993383732956111
4,"1",0.094597056883346
36,"2",-0.0234224411041688
1,"1",0.0034262759167091
6,"2",-0.0616608140575358
0,"2",0.17704833836293
68,"1",0.274605897563743
105,"2",0.193516502855506
55,"2",-0.00277548011407421
5,"2",0.132053105673389
9,"2",0.286514266266769
31,"2",-0.108168888981629
16,"2",0.0245181431410534
6,"2",-0.147687109583714
21,"2",0.116444593851356
3,"2",0.206473173738743
1,"1",1.00757488200984
-2,"1",-0.0367736323727591
2,"2",-0.044983271925306
5,"2",-0.0914166666666667
6,"2",0.150553934575376
3,"1",-0.115927300470453
4,"2",0.127227545836933
4,"2",-0.0423565976303651
3,"1",0.131282791420865
0,"2",0.0255282113913045
3,"2",0.0723686466863537
3,"2",0.274027589743294
0,"1",-0.0186512427927008
-1,"2",0.0369523721562395
1,"2",0.184196299886156
1,"2",0.0330140196437693
1,"2",0.0609244587393092
0,"2",-0.0101045692086091
2,"1",0.112241220840457
3,"2",0.161101893351259
7,"1",0.141178077870279
13,"2",-0.128012680722495
5,"2",-0.192259988210296
4,"1",-0.0537275163425681
1,"2",0.0095492897165578
2,"1",-0.035902433823016
3,"2",0.0775089367603615
1,"2",-0.0412482487571238
2,"2",-0.281404620428314
1,"2",0.110842279102047
4,"2",-0.238507855996106
1,"1",0.0594815492458382
2,"2",0.240699345138856
-5,"1",0.170962812833739
3,"1",0.125646140872369
1,"2",0.0847547905363174
2,"2",0.0975622797465846
0,"1",-0.0723918885262713
3,"2",0.00293017467570024
3,"2",0.0300341671420294
2,"1",0.0410560427679798
2,"1",-0.0525003559343043
4,"2",0.0844210183092504
4,"2",0.193182739350178
5,"2",0.271919617934036
2,"1",0.185974476026061
3,"2",0.246309094838944
3,"1",0.120804257349275
0,"5",0
0,"4",0.0832403864164085
4,"2",0.0914598395262918
3,"1",0.133588505568279
3,"1",0.209099025766973
4,"2",0.0837353775827981
4,"1",-0.0295270811338604
4,"1",-0.01480897868116
5,"1",-0.0321164685076492
3,"1",0.19539870175951
-1,"2",-0.0769082357199544
4,"2",0.13648111212531
-1,"2",0
-2,"2",0.0890846163678268
2,"1",-0.086580639030615
2,"1",0.500370233297676
4,"2",-0.0101445284396288
2,"2",-0.241847460516535
4,"2",0.195007652342442
7,"2",0.156060009306716
5,"2",0.275159822147217
4,"1",-0.088282343310806
0,"2",0.107031745858037
5,"1",-0.0604578635794115
6,"2",0.255766230076527
1,"1",0
5,"2",0.100384839854945
8,"1",0.0846708899476405
2,"1",-0.0559837357302613
1,"1",-0.31261973951051
0,"2",0.321140070073791
8,"2",0.0094648802881166
-1,"2",-0.240925984123155
2,"2",-0.0016708296680765
-3,"2",-0.0305034322545903
7,"2",0.0195497393715158
7,"2",-0.0832883546886295
13,"2",-0.0463766129109959
-5,"1",0.0696032080747686
2,"2",0.071747649971652
2,"2",0.250801463077703
1,"2",0.039422522551019
6,"2",-0.0842637685572745
-6,"2",-0.108776043197074
9,"1",0.0573502957047046
7,"2",0.0616442736009606
11,"1",0.22662244393488
-6,"2",0.0010154953026494
6,"2",0.000573534478728213
3,"2",-0.373512214807598
-8,"2",0.0169446458861834
7,"2",0.028238339619861
4,"2",-0.155454124984265
-5,"2",0.0100134055185293
-2,"2",-0.0953033116320815
-3,"2",0.132010818793713
-2,"2",0.191887125281755
7,"2",0.0193070070893246
2,"1",0.1940035012734
0,"2",-0.115513278040482
6,"1",-0.0975016868949888
2,"1",0.110003501343326
2,"2",0.201777450059827
20,"1",-0.0585237211646939
9,"1",-0.0259422258397284
6,"2",-0.0750072574493959
2,"2",-0.0468219387407397
39,"2",0.0228342029187314
-4,"2",-0.0703959718340504
6,"2",0.00676763140233325
3,"2",0.193975985810083
2,"2",-0.00188140828130257
3,"1",0.0406038881551813
-4,"2",0.00297553062438843
0,"2",-0.136736821545361
8,"2",-0.00973927082660786
8,"1",0.040639885950785
-2,"2",0.137206242921723
3,"1",-0.0162355728756606
9,"1",-0.175604961569496
0,"2",0
30,"1",0.0381520224214122
3,"2",-0.0447278772771737
6,"2",-0.166284308416864
27,"2",-0.104913698805554
3,"2",-0.00433438886294843
7,"1",0.117987329068131
-3,"2",0.0428011459247399
3,"2",0.39697707905119
7,"2",0.195533870130395
10,"2",0.164720599557936
2,"2",0.040550820944984
1,"2",0.174483112520547
2,"1",0.124119398161609
5,"1",0.111585324864955
-1,"2",0.0925072159910549
5,"2",-0.119487618254422
4,"2",0.0511048980140586
7,"2",0.125404498765775
4,"2",-0.0603370303146514
0,"1",-0.018113534018112
2,"1",0.230801528498246
0,"5",0
0,"4",0
5,"2",0.137458991025749
4,"1",0.243434914146211
9,"1",0.0709043659806263
9,"2",0.0463859588315176
4,"2",0.154721536010883
51,"1",-0.139427529430995
11,"2",-0.0331192051132517
1,"2",0.17125463959014
2,"2",0.109825873180286
-1,"2",0.11414819498254
55,"2",-0.0729376632809928
7,"2",0.0910164330320346
16,"1",0.0423302804096504
7,"2",0.134503211409882
-3,"1",-0.0573539334676404
9,"2",0.0482531323196281
7,"1",0.114903999821067
6,"2",0.0764147469924294
1,"2",-0.110961661625146
7,"1",0.107246910316372
5,"2",0.00377535532245008
0,"2",0.0859754815956267
30,"2",-0.0858426563390757
3,"2",-0.226099500775969
-1,"2",0.0527639657756313
1,"2",0.0153524504507337
-1,"2",-0.103993866757406
1,"2",-0.191318936555182
0,"2",0.0287034171674734
23,"2",-0.0179627240861649
4,"2",0.0819054457862149
5,"2",0.0597057001849814
0,"2",0.08640320514288
4,"2",0.126012030626712
2,"2",-0.0798376796347676
2,"2",-0.0318801589489809
24,"1",0.0948999727066364
37,"2",0.05938542441436
4,"2",0.106040125192927
-1,"2",-0.0242149109637421
4,"1",-0.0705857179976458
4,"2",0.0997197279255164
2,"2",-0.0254877992360523
5,"2",0.0892603238886963
2,"1",-0.115430053749415
8,"1",-0.0528485776263942
5,"1",-0.879628247836923
4,"2",-0.0578704173972088
5,"1",0.222136427195413
10,"2",-0.0890036981696932
4,"2",0.135019069990025
6,"2",0.0731786379958805
43,"1",0.203418514979136
58,"2",0.150458705289145
2,"2",-0.0677693002226399
5,"1",0.181694725593065
22,"2",-0.0247740259466934
4,"2",0.0352518985143341
9,"2",-0.00238054941322929
38,"1",0.0321548753527478
63,"2",0.0710666191656111
6,"2",0.149650536485938
6,"2",0.0392899222327436
6,"2",0.23206470218976
0,"2",0.397497908366778
7,"1",0.380196883398101
33,"2",0.213615639480609
3,"1",-0.203467284195821
5,"2",-0.165892665576585
3,"2",0.201809578221185
1,"2",0.0782390090627223
4,"2",0.0790708410290429
3,"2",0.0708916061076279
-2,"2",0.0317302473704643
-1,"2",-0.00649603783206526
7,"2",0.0414905335245942
1,"2",0.196862188024126
-1,"2",-0.278128386322384
-3,"2",0.0123282370550288
1,"2",-0.190526547537696
3,"2",-0.0605824610872775
2,"2",-0.138295713988543
29,"1",0.198719041244818
14,"2",0.219902620068149
2,"2",0.0726366725091481
3,"1",0.2182820625327
1,"2",0.0746163854647261
1,"2",-0.0836905907168252
4,"2",0.17143128722213
-2,"2",0.0907820222500275
2,"1",0.128253554831587
-2,"2",0.117486491558289
2,"2",-0.101418782302372
13,"2",0.00898190468281224
4,"2",-0.210110361901564
35,"1",0.0447031694339463
3,"2",-0.161039980777389
10,"2",-0.0226797344053752
34,"2",-0.0799783132566461
3,"2",0.371267515794608
4,"2",-0.351073485763744
7,"2",-0.0633842913473257
5,"1",0.0772232918199981
0,"2",0.133779973474176
26,"2",-0.0910917761644757
6,"2",0.0987759238193467
4,"1",0.00430844097341663
3,"1",-0.0188078763305171
4,"2",0.0200187209248827
-3,"2",0.0379785029162761
7,"1",-0.196334380313816
0,"2",0.183608038802314
1,"2",0.161691285312744
2,"1",-0.12485837715639
4,"1",0.158388903059008
-8,"1",0.242629823828283
4,"2",0.112546509096742
-5,"2",0.207844056687472
5,"2",-0.119274997645809
-6,"1",0.192653925012668
7,"2",0.039323444476509
0,"2",0.0100313375493259
5,"2",0.0519765649906047
29,"1",0
67,"2",-0.190315173412158
4,"2",-0.572174904280043
1,"2",0.257810070524764
3,"2",-0.1335884827208
2,"1",0.302798198640271
13,"2",-0.0118307426723314
2,"1",0.101561345973776
4,"1",0.18623451878235
6,"2",-0.14805197548244
0,"2",-0.119858580405413
4,"2",0.0879497569423439
0,"2",0.152433083883499
1,"2",-0.138718487948567
0,"2",0.182668537920873
0,"1",0.0186092857610113
2,"1",-0.404145188432738
1,"2",0.25969237631586
0,"2",0.214294729659773
2,"2",-0.178163336492671
2,"1",0.323400963655533
2,"2",-0.0668467373610462
1,"1",0.0882239290766365
0,"2",-0.0780345940755542
4,"2",-0.240092310610729
3,"1",-0.280063940890341
4,"2",-0.212569953271944
1,"2",0.134537034431259
4,"2",0.0858241636984067
-1,"2",-0.0559368461037788
5,"1",-0.607318368264836
0,"2",-0.0681816193346158
4,"2",0.00659341512400883
-1,"2",-0.167751182068107
2,"2",0.196375571925455
8,"2",-0.191526465990907
3,"1",0.015078564945602
6,"2",0.150645177355743
2,"1",0.045839260381107
1,"2",0.175487294203988
4,"2",0.0311220194856083
2,"2",0.151305650268106
16,"1",-0.0765086146835961
2,"2",0.024818112081236
3,"2",-0.0269897867914988
1,"2",-0.140094250591537
0,"2",0.027084488894742
13,"2",0.0779668325316645
34,"2",-0.261769698512429
2,"2",-0.119065727755513
7,"2",0.000637724590755179
-2,"2",0.0410852953714565
18,"2",0.0365215134992495
-2,"2",-0.0921738655519755
1,"2",0.00963045287223325
7,"1",0.00243639035216526
108,"1",-0.0989054895816768
0,"2",-0.0391295207050585
40,"2",-0.125407000557581
23,"1",-0.243465708865019
6,"2",0.0221138651540712
0,"2",-0.422115882408869
5,"2",0.0911186008345541
122,"2",0.0548901076943567
40,"2",0.171023026418293
10,"2",-0.0716621207098136
23,"2",0.0575089070933364
13,"2",-0.105086730456604
0,"2",-0.0502760566217574
3,"2",-0.0668141257261206
0,"2",-0.0354315271468591
18,"2",-0.0480806149231384
20,"2",-0.0436430261125998
1,"2",0.00348846689585894
1,"2",-0.273279505549918
6,"1",-0.00227593929169292
4,"2",0.288289748783481
11,"2",0.0917644503440488
6,"1",0.0984747093991583
6,"1",-0.0992226721935517
5,"2",0.072206075415502
6,"2",0.244075675987488
3,"2",0.0185238152067758
2,"2",0.102552425071086
-1,"2",-0.0619925217542407
0,"2",0.0627918233019113
10,"2",0.0340911549918371
2,"2",-0.157675122239957
1,"2",0.0454202940142475
7,"1",0.517720183143547
0,"2",-0.081984032535236
0,"5",0
0,"4",0
1,"2",-0.175922055981057
-2,"2",-0.0271028602620936
3,"2",-0.0167336723409928
1,"2",-0.064077555593114
5,"1",-0.0324422440299779
0,"2",0.0551563434449948
9,"1",0.038790306226422
11,"2",0.14589372198068
2,"1",0.120411500983092
2,"1",0.144641169815427
3,"1",0.0664241189008418
4,"1",0.275138837486628
1,"2",-0.00263633015947203
4,"1",-0.230710107138818
3,"2",-0.108111483780086
1,"2",0.200959647037262
5,"1",0.118839983773631
5,"2",-0.0994094832821922
4,"2",-0.320256307610174
-4,"2",0.0987442944561371
8,"1",0.106074530781392
1,"2",0.0270801280154532
4,"1",0.109909755925622
2,"1",-0.0397102475422512
8,"1",-0.438784281361149
-2,"2",-0.0215895068792262
1,"2",0.0197066326322875
2,"2",-0.0821430213357068
10,"2",-0.130806343389869
-1,"2",0.0489012334805861
2,"2",-0.0229341227337408
12,"2",0.0307390585264956
4,"2",0.206004116917357
2,"1",0.269407953040162
5,"2",0.0535411113621796
2,"2",0.0713803602664594
1,"2",0.0714629678372374
2,"2",-0.016071332846976
45,"1",0.182902709181074
126,"2",0.0606407959724342
13,"2",-0.009370132023566
23,"2",0.135855008357261
40,"2",-0.150835602541205
0,"2",-0.0523712183598435
4,"2",0.0976279812075273
44,"2",0.0217513110407425
3,"2",0.0298838386243967
1,"2",-0.0572049121621789
6,"1",0.161447748998094
2,"1",0.0304684362061301
4,"2",-0.173186389606556
2,"1",0.0521286035142687
4,"2",0.218118335544382
2,"2",0.0705391582711748
4,"1",-0.556730616718568
0,"2",0.0563658781278914
2,"1",0.112842400892166
2,"2",0.258417535860371
5,"1",0.200594354950719
1,"1",0.0310795056294755
-1,"1",0.0023085172633499
1,"2",0.176539111463234
6,"1",0.233897555505991
8,"2",-0.167285274831186
-1,"2",0.119873211903542
0,"1",0.183333333333333
2,"2",0.0505748954709771
10,"1",0.167182022719846
1,"2",-0.103187307913678
9,"2",0.0479447015356482
1,"2",0.225987310058096
4,"2",0.212236856013111
3,"2",0.0726963756813873
3,"2",-0.107849901855584
50,"1",-0.0186916897246619
2,"2",0.0496472524258764
90,"2",0.186791430527623
4,"1",0.0125937077540649
5,"2",-0.0224218746914561
15,"1",0.944190243177192
5,"1",0.0751377533994888
4,"2",0.148957330623357
2,"2",0.110947036477599
0,"1",-0.115556865603339
6,"2",0.0685406744185279
25,"2",0.119471612319553
3,"2",0.171434498493578
3,"2",-0.0852357432237009
5,"1",-0.309588286935096
10,"2",0.182641278610853
4,"2",0.0836151536600094
0,"2",0.255636934837526
0,"2",-0.0623124583725698
2,"1",-0.324972900363845
2,"2",-0.594843765334752
2,"2",0.105213125621843
4,"2",0.183929982666212
81,"2",-0.0480228223165571
4,"2",-0.00192530046285231
2,"2",0.156385810542806
-1,"2",0.0286516234338062
5,"2",-0.118644716658397
13,"2",0.00485014973865315
0,"2",0.284784479050191
5,"1",-0.181711640939101
1,"2",0.0134233516373879
4,"2",-0.311034957235572
5,"1",-0.294743388454529
25,"2",0.0158969690053343
4,"2",-0.0401163625705952
4,"2",0.12749629941169
1,"2",-0.119084019585953
-4,"2",-0.151253106313772
9,"2",-0.132900749022572
2,"2",-0.0265499997426255
4,"2",-0.127409669813129
10,"1",0.19021444160017
-1,"2",0.0866505958950841
15,"2",-0.156960297557361
2,"1",0.14142135623731
